9.612330198290000283e+01 1.044058236849999943e+01
9.612346199149999393e+01 4.892383370000000298e+01
9.612348198889999651e+01 1.219545333439999979e+02
9.612458199259999958e+01 2.560026316509999944e+01
9.612491199369999606e+01 3.397698195449999758e+01
9.612495598200000302e+01 4.037493802000000187e+01
9.612547200919999568e+01 4.494993009809999762e+01
9.612588599320000071e+01 9.247511806389999833e+01
9.612604400520000070e+01 1.804904529019999870e+01
9.612638199330000077e+01 1.451158884950000072e+02
9.612721198799999911e+01 9.616409518700000092e+01
9.612838998440000182e+01 3.013675900229999982e+01
9.612873798610000620e+01 1.089496612499999983e+01
9.612874999640000340e+01 1.930641132659999926e+01
9.612895399330000146e+01 1.531890236049999885e+02
9.612982600930000388e+01 6.792096739960000207e+01
9.612996798749999527e+01 1.402972363029999947e+01
9.613052600620000021e+01 2.901095900150000162e+01
9.613089600210000185e+01 9.552241388900000629e+00
9.613126000760000522e+01 1.930641132659999926e+01
9.613167199490000314e+01 2.137616284870000172e+01
9.613181400300000234e+01 1.970396059759999829e+01
9.613201197979999790e+01 1.595975529460000075e+02
9.613213399049999452e+01 7.110231747829999449e+01
9.613237598540000306e+01 1.273823213730000070e+01
9.613256999850000284e+01 1.141544805180000033e+01
9.613272598390000212e+01 1.834996683809999851e+01
9.613282600050000326e+01 5.882946960609999820e+01
9.613317599890000054e+01 1.577664546459999961e+01
9.613336399199999960e+01 2.383901134510000119e+01
9.613354200119999859e+01 8.590863151480000681e+01
9.613389000300000475e+01 1.076594883399999958e+02
9.613392600420000633e+01 8.590863151480000681e+01
9.613420000669999865e+01 7.110231747829999449e+01
9.613450399040000605e+01 1.930641132659999926e+01
9.613493600489999835e+01 1.930641132659999926e+01
9.613497799629999463e+01 3.924651034450000253e+01
9.613502398129999449e+01 1.466570960880000030e+01
9.613532999160000259e+01 3.623468830720000255e+01
9.613558799029999591e+01 1.273823213730000070e+01
9.613559800390000021e+01 2.209548688699999985e+01
9.613561600449999389e+01 1.710810943519999938e+01
9.613583999870000696e+01 3.439336867179999757e+01
9.613620200750000322e+01 1.028438117209999945e+02
9.613727799059999768e+01 4.467298578759999828e+01
9.613744997979999596e+01 1.076594883399999958e+02
9.613795000310000205e+01 3.257429346469999842e+01
9.613815599679999480e+01 1.690431120470000081e+01
9.613819798830000707e+01 3.092877678469999836e+01
9.613871800900000153e+01 9.552241388900000629e+00
9.613944000009999513e+01 1.597708969179999983e+01
9.613949400190000460e+01 2.901095900150000162e+01
9.613956400749999887e+01 2.866320543320000169e+01
9.613979798559999779e+01 8.257979724240000152e+00
9.614069998259999750e+01 1.248841137620000019e+01
9.614070600270000000e+01 3.785786921790000292e+01
9.614073598379999908e+01 4.863667467089999974e+01
9.614122998710000445e+01 6.126818727109999685e+01
9.614164999129999956e+01 1.273823213730000070e+01
9.614170598980000193e+01 1.040504122109999940e+02
9.614173600079999460e+01 2.560026316509999944e+01
9.614175000790000070e+01 2.901095900150000162e+01
9.614193800089999797e+01 4.863667467089999974e+01
9.614194998150000515e+01 8.257979724240000152e+00
9.614267399909999767e+01 3.553609554970000062e+01
9.614333999160000133e+01 9.366066577009999605e+01
9.614338600639999299e+01 2.527633653199999841e+01
9.614350000020000664e+01 2.137616284870000172e+01
9.614360398050000356e+01 7.196708774680000431e+01
9.614384999870000570e+01 1.930641132659999926e+01
9.614396798609999450e+01 1.690431120470000081e+01
9.614411199090000082e+01 2.353791898980000141e+01
9.614427599309999550e+01 1.379050209380000069e+01
9.614428600669999980e+01 1.317162699939999868e+02
9.614448398349999536e+01 2.824801547750000097e+01
9.614485999939999772e+01 1.804904529019999870e+01
9.614535599949999778e+01 4.037493802000000187e+01
9.614541798829999664e+01 4.467298578759999828e+01
9.614543199540000273e+01 8.914124123360000596e+00
9.614550998810000237e+01 2.655062234440000069e+01
9.614570799470000395e+01 2.244007930969999975e+01
9.614587399360000575e+01 7.481181468980000204e+01
9.614609599109999749e+01 1.357053176099999980e+01
9.614679399130000093e+01 1.486964897270000030e+01
9.614687800410000307e+01 6.825931784489999643e+01
9.614690598849999503e+01 2.106594304320000077e+01
9.614712199570000450e+01 3.705910740160000216e+01
9.614719599490000235e+01 5.422755917269999770e+01
9.614765000340000256e+01 1.690431120470000081e+01
9.614772000909999861e+01 1.739222971730000111e+01
9.614786800740000672e+01 4.584721676560000247e+01
9.614797800780000614e+01 4.467298578759999828e+01
9.614894399050000118e+01 4.983212785740000328e+01
9.614905199410000591e+01 2.068697114480000110e+01
9.614924600720000569e+01 3.597042479539999960e+01
9.614939600229999428e+01 2.866320543320000169e+01
9.614954599739999708e+01 1.152160801160000005e+02
9.614956399800000497e+01 3.211415528589999724e+01
9.614966198800000541e+01 1.930641132659999926e+01
9.615002399680000167e+01 1.466570960880000030e+01
9.615011399979999851e+01 1.357053176099999980e+01
9.615012598040000569e+01 6.554107356629999970e+01
9.615014800429999298e+01 1.804904529019999870e+01
9.615025800470000661e+01 2.244007930969999975e+01
9.615056598190000159e+01 1.076594883399999958e+02
9.615060397979999607e+01 3.092877678469999836e+01
9.615061798690000217e+01 1.685973731079999993e+02
9.615066200489999915e+01 1.577664546459999961e+01
9.615074598789999527e+01 1.466570960880000030e+01
9.615079000590000646e+01 1.834996683809999851e+01
9.615090200299999879e+01 1.690431120470000081e+01
9.615112799409999411e+01 1.710810943519999938e+01
9.615115800499999921e+01 3.951333431730000001e+01
9.615126600860000394e+01 1.597708969179999983e+01
9.615128198269999871e+01 8.709209890340000015e+01
9.615128400919999763e+01 1.192230631800000040e+01
9.615139999989999353e+01 5.651673087799999706e+01
9.615140399339999533e+01 4.892383370000000298e+01
9.615141999719999433e+01 4.782602443529999903e+01
9.615149199959999748e+01 1.486964897270000030e+01
9.615161600710000300e+01 8.919419265800000574e+01
9.615164798499999677e+01 2.209548688699999985e+01
9.615210998060000236e+01 5.882946960609999820e+01
9.615211400389999596e+01 2.687361006580000122e+01
9.615233200790000012e+01 3.623468830720000255e+01
9.615241998429999626e+01 1.357053176099999980e+01
9.615259200330000056e+01 3.013675900229999982e+01
9.615261599420000493e+01 3.553609554970000062e+01
9.615275198220000163e+01 1.466570960880000030e+01
9.615300798420000206e+01 4.037493802000000187e+01
9.615309399369999710e+01 5.761289655630000084e+01
9.615318599340000105e+01 2.901095900150000162e+01
9.615325599909999710e+01 2.106594304320000077e+01
9.615335598590000643e+01 4.584721676560000247e+01
9.615345799920000047e+01 3.553609554970000062e+01
9.615346798299999875e+01 1.437595173480000028e+02
9.615352800489999652e+01 2.137616284870000172e+01
9.615362599489999695e+01 1.486964897270000030e+01
9.615363398190000055e+01 2.824801547750000097e+01
9.615364000200000305e+01 8.624513686470000096e+01
9.615365800259999673e+01 1.804904529019999870e+01
9.615389600400000347e+01 5.301786301639999976e+01
9.615403199200000017e+01 1.305433806009999955e+02
9.615406399969999995e+01 1.296453833160000002e+01
9.615408599379999544e+01 1.710810943519999938e+01
9.615422999860000175e+01 9.247511806389999833e+01
9.615425997970000083e+01 1.581968092879999972e+02
9.615434399250000297e+01 1.930641132659999926e+01
9.615438398720000635e+01 1.040504122109999940e+02
9.615445598959999529e+01 1.710810943519999938e+01
9.615448400379999327e+01 1.597708969179999983e+01
9.615452399849999665e+01 2.866320543320000169e+01
9.615452399849999665e+01 1.402972363029999947e+01
9.615454998609999393e+01 1.296453833160000002e+01
9.615458998079999731e+01 1.577664546459999961e+01
9.615470400450000454e+01 1.624706441329999862e+01
9.615481400490000397e+01 2.353791898980000141e+01
9.615524798629999736e+01 7.989114297940000142e+01
9.615526399019999815e+01 2.068697114480000110e+01
9.615531000490000224e+01 1.357053176099999980e+01
9.615536400679999929e+01 9.037743124319999311e+01
9.615540000800000087e+01 5.196440666979999889e+01
9.615546000000000504e+01 1.274154591040000071e+02
9.615557599070000094e+01 3.397698195449999758e+01
9.615562200550000682e+01 1.221303774720000064e+02
9.615569400789999577e+01 2.068697114480000110e+01
9.615573999289999563e+01 1.192230631800000040e+01
9.615583598610000138e+01 2.209548688699999985e+01
9.615588799120000374e+01 2.866320543320000169e+01
9.615591999890000352e+01 1.089496612499999983e+01
9.615593400599999541e+01 3.397698195449999758e+01
9.615596199040000158e+01 2.353791898980000141e+01
9.615599000449999778e+01 3.257429346469999842e+01
9.615599799160000316e+01 1.141544805180000033e+01
9.615604400629999304e+01 1.930641132659999926e+01
9.615609198810000180e+01 8.061963440539999581e+00
9.615612798930000338e+01 1.466570960880000030e+01
9.615616199369999606e+01 1.248841137620000019e+01
9.615623599289999390e+01 2.383901134510000119e+01
9.615627598759999728e+01 8.261743831229999557e+01
9.615630400179999526e+01 1.486964897270000030e+01
9.615634199980000574e+01 3.785786921790000292e+01
9.615636399390000122e+01 2.502079213500000066e+01
9.615645200010000337e+01 6.520817774869999539e+01
9.615650400520000574e+01 7.360921082289999617e+01
9.615652799609999590e+01 2.527633653199999841e+01
9.615654200320000200e+01 1.690431120470000081e+01
9.615658199790000538e+01 1.930641132659999926e+01
9.615662398930000165e+01 2.527633653199999841e+01
9.615663400290000595e+01 9.552241388900000629e+00
9.615673997999999756e+01 2.560026316509999944e+01
9.615679800510000064e+01 3.553609554970000062e+01
9.615683197980000330e+01 1.690431120470000081e+01
9.615684798360000229e+01 1.739222971730000111e+01
9.615697798130000251e+01 3.870242953300000011e+01
9.615699800849999690e+01 1.357053176099999980e+01
9.615703800320000028e+01 9.760452145589999517e+00
9.615704998370000567e+01 2.000925384059999956e+01
9.615710800889999632e+01 2.655062234440000069e+01
9.615724399689999302e+01 2.244007930969999975e+01
9.615729799870000249e+01 1.141544805180000033e+01
9.615730798239999899e+01 1.710810943519999938e+01
9.615739598870000293e+01 2.866320543320000169e+01
9.615742799640000271e+01 1.930641132659999926e+01
9.615744000669999991e+01 2.383901134510000119e+01
9.615748998520000157e+01 1.170610385360000016e+01
9.615750399229999346e+01 1.357053176099999980e+01
9.615753200650000565e+01 5.076098153200000240e+01
9.615754398699999683e+01 1.141544805180000033e+01
9.615757200119999482e+01 1.597708969179999983e+01
9.615758800509999560e+01 1.170610385360000016e+01
9.615771198269999331e+01 1.273823213730000070e+01
9.615771198269999331e+01 8.257979724240000152e+00
9.615772399310000651e+01 1.219545333439999979e+02
9.615781000260000155e+01 5.301786301639999976e+01
9.615787798169999689e+01 1.273823213730000070e+01
9.615794199709999646e+01 1.089496612499999983e+01
9.615796598789999905e+01 1.044058236849999943e+01
9.615796998140000085e+01 1.930641132659999926e+01
9.615813398359999553e+01 1.804904529019999870e+01
9.615816998479999711e+01 3.397698195449999758e+01
9.615818199519999609e+01 1.379050209380000069e+01
9.615823000669999487e+01 3.013675900229999982e+01
9.615827599169999473e+01 1.512407788710000034e+01
9.615836799139999869e+01 1.466570960880000030e+01
9.615839198230000306e+01 3.293922144750000314e+01
9.615843200679999825e+01 1.864643435509999847e+01
9.615850800280000499e+01 3.951333431730000001e+01
9.615860199930000363e+01 1.031171303819999991e+02
9.615862798690000091e+01 2.527633653199999841e+01
9.615882799029999717e+01 1.512407788710000034e+01
9.615883800390000147e+01 3.870242953300000011e+01
9.615899798270000076e+01 2.901095900150000162e+01
9.615900400280000326e+01 2.068697114480000110e+01
9.615902000670000405e+01 1.170610385360000016e+01
9.615905398130000492e+01 1.597708969179999983e+01
9.615909400580000010e+01 1.379050209380000069e+01
9.615913000700000168e+01 2.000925384059999956e+01
9.615915399790000606e+01 5.560923670609999903e+01
9.615920197959999882e+01 3.092877678469999836e+01
9.615921798349999960e+01 2.720678980730000163e+01
9.615924599769999759e+01 2.353791898980000141e+01
9.615925598139999408e+01 2.244007930969999975e+01
9.615931197999999824e+01 1.710810943519999938e+01
9.615938198569999429e+01 3.397698195449999758e+01
9.615943798419999666e+01 2.353791898980000141e+01
9.615945598480000456e+01 2.068697114480000110e+01
9.615946599839999465e+01 2.353791898980000141e+01
9.615957000849999758e+01 1.577664546459999961e+01
9.615977400539999564e+01 1.532418814119999979e+02
9.615978798269999572e+01 2.209548688699999985e+01
9.615987998250000146e+01 2.415718359090000078e+01
9.615989798309999514e+01 1.930641132659999926e+01
9.616011998060000110e+01 4.584721676560000247e+01
9.616028198600000110e+01 1.466570960880000030e+01
9.616032999749999988e+01 3.013675900229999982e+01
9.616035199169999714e+01 4.664014604030000299e+01
9.616035598519999894e+01 1.577664546459999961e+01
9.616043800120000640e+01 1.248841137620000019e+01
9.616047999260000267e+01 7.692081333059999793e+01
9.616051799059999894e+01 2.353791898980000141e+01
9.616052800420000324e+01 3.870242953300000011e+01
9.616063198450000016e+01 1.864643435509999847e+01
9.616065800190000346e+01 9.760452145589999517e+00
9.616066199540000525e+01 1.834996683809999851e+01
9.616082400080000525e+01 5.560923670609999903e+01
9.616112998129999312e+01 1.804904529019999870e+01
9.616123199460000137e+01 2.106594304320000077e+01
9.616125398869999685e+01 5.530271364699999737e+01
9.616135799879999979e+01 1.466570960880000030e+01
9.616138198970000417e+01 1.141877180829999929e+02
9.616139200329999426e+01 1.512407788710000034e+01
9.616139799360000495e+01 4.273717998109999883e+01
9.616146799919999921e+01 2.106594304320000077e+01
9.616148400310000000e+01 7.360921082289999617e+01
9.616150999069999727e+01 1.739222971730000111e+01
9.616152000430000157e+01 1.028438117209999945e+02
9.616152599449999627e+01 6.383627931390000043e+01
9.616155999900000495e+01 3.439336867179999757e+01
9.616157400609999684e+01 1.402972363029999947e+01
9.616167598959999907e+01 5.422755917269999770e+01
9.616168600320000337e+01 6.037067709029999918e+01
9.616174799200000223e+01 1.170610385360000016e+01
9.616176399590000301e+01 2.137616284870000172e+01
9.616184198860000265e+01 1.690431120470000081e+01
9.616185399889999985e+01 1.930641132659999926e+01
9.616185799240000165e+01 2.068697114480000110e+01
9.616190600400000221e+01 3.211415528589999724e+01
9.616194000839999489e+01 1.248841137620000019e+01
9.616201198100000624e+01 1.402972363029999947e+01
9.616202798490000703e+01 4.584721676560000247e+01
9.616203999520000423e+01 2.275404271689999902e+01
9.616209799050000129e+01 2.244007930969999975e+01
9.616214799879999475e+01 2.106594304320000077e+01
9.616214799879999475e+01 3.397698195449999758e+01
9.616216999290000444e+01 1.486964897270000030e+01
9.616218999030000703e+01 6.792096739960000207e+01
9.616220200060000423e+01 3.705910740160000216e+01
9.616223400830000401e+01 8.257979724240000152e+00
9.616224598879999519e+01 2.502079213500000066e+01
9.616229400039999575e+01 8.662598413130000452e+00
9.616233998539999561e+01 1.248841137620000019e+01
9.616238600020000149e+01 2.353791898980000141e+01
9.616240599750000229e+01 1.068651125609999930e+01
9.616254398229999367e+01 4.467298578759999828e+01
9.616255199910000329e+01 1.466570960880000030e+01
9.616255399579999619e+01 4.467298578759999828e+01
9.616256999969999697e+01 1.486964897270000030e+01
9.616259399060000135e+01 5.792614042160000309e+01
9.616263598199999763e+01 1.930641132659999926e+01
9.616266000269999381e+01 1.577664546459999961e+01
9.616267397999999389e+01 3.951333431730000001e+01
9.616267800330000171e+01 1.577664546459999961e+01
9.616280198100000121e+01 2.383901134510000119e+01
9.616281199460000551e+01 1.486964897270000030e+01
9.616284000870000170e+01 4.692195304690000057e+01
9.616284799580000708e+01 9.705001328250000370e+01
9.616286399960000608e+01 5.301786301639999976e+01
9.616289398070000516e+01 1.690431120470000081e+01
9.616295000910000113e+01 4.782602443529999903e+01
9.616295400260000292e+01 1.804904529019999870e+01
9.616299000380000450e+01 1.804904529019999870e+01
9.616300600770000528e+01 3.211415528589999724e+01
9.616301599140000178e+01 6.126818727109999685e+01
9.616305798289999984e+01 1.923327398350000124e+02
9.616312199829999940e+01 1.970396059759999829e+01
9.616312199829999940e+01 2.901095900150000162e+01
9.616312798859999589e+01 1.577664546459999961e+01
9.616313400859999660e+01 2.209548688699999985e+01
9.616321799160000694e+01 1.804904529019999870e+01
9.616322398190000342e+01 1.357053176099999980e+01
9.616334399580000536e+01 2.824801547750000097e+01
9.616337198019999732e+01 2.068697114480000110e+01
9.616339999439999531e+01 2.383901134510000119e+01
9.616341999169999610e+01 5.882946960609999820e+01
9.616343200209999509e+01 1.402972363029999947e+01
9.616346198319999417e+01 1.170610385360000016e+01
9.616346600650000198e+01 3.293922144750000314e+01
9.616347599030000026e+01 2.244007930969999975e+01
9.616354799270000342e+01 3.553609554970000062e+01
9.616363000869999667e+01 9.113218043210000729e+00
9.616373798249999538e+01 2.824801547750000097e+01
9.616378599409999595e+01 2.687361006580000122e+01
9.616389599439999358e+01 1.710810943519999938e+01
9.616395199299999774e+01 3.705910740160000216e+01
9.616397398709999322e+01 1.357053176099999980e+01
9.616398400069999752e+01 2.560026316509999944e+01
9.616402798890000270e+01 3.092877678469999836e+01
9.616409000749999336e+01 3.469976556790000188e+01
9.616413000229999852e+01 1.192230631800000040e+01
9.616422599550000427e+01 1.512407788710000034e+01
9.616425397989999624e+01 2.275404271689999902e+01
9.616428399090000312e+01 4.664014604030000299e+01
9.616435599330000628e+01 2.655062234440000069e+01
9.616439399120000076e+01 1.044058236849999943e+01
9.616446599360000391e+01 1.379050209380000069e+01
9.616446998719999328e+01 5.301786301639999976e+01
9.616457998750000513e+01 6.294603731200000141e+01
9.616460999849999780e+01 1.834996683809999851e+01
9.616462400560000390e+01 1.690431120470000081e+01
9.616465398670000297e+01 1.970396059759999829e+01
9.616466000680000548e+01 9.037743124319999311e+01
9.616470199820000175e+01 2.560026316509999944e+01
9.616472598910000613e+01 1.804904529019999870e+01
9.616474798320000161e+01 3.870242953300000011e+01
9.616483598950000555e+01 1.834996683809999851e+01
9.616484600309999564e+01 2.244007930969999975e+01
9.616487598419999472e+01 1.486964897270000030e+01
9.616488599779999902e+01 5.301786301639999976e+01
9.616492000220000591e+01 1.486964897270000030e+01
9.616498798130000125e+01 4.664014604030000299e+01
9.616505998370000441e+01 2.527633653199999841e+01
9.616516599060000203e+01 5.196440666979999889e+01
9.616519999499999471e+01 2.353791898980000141e+01
9.616524398330000167e+01 2.502079213500000066e+01
9.616525799039999356e+01 1.192230631800000040e+01
9.616530600190000655e+01 1.710810943519999938e+01
9.616532599929999492e+01 3.211415528589999724e+01
9.616540798539999457e+01 1.690431120470000081e+01
9.616543599960000677e+01 1.690431120470000081e+01
9.616544598340000505e+01 2.353791898980000141e+01
9.616559800509999434e+01 1.044058236849999943e+01
9.616560399530000325e+01 2.000925384059999956e+01
9.616560998559999973e+01 1.248841137620000019e+01
9.616564798359999600e+01 6.554107356629999970e+01
9.616571998599999915e+01 2.560026316509999944e+01
9.616574400659999355e+01 1.597708969179999983e+01
9.616574800009999535e+01 6.261924951769999836e+01
9.616580799220000131e+01 4.300987520599999669e+01
9.616581800580000561e+01 3.553609554970000062e+01
9.616582199929999319e+01 2.353791898980000141e+01
9.616583198310000569e+01 1.690431120470000081e+01
9.616583600639999929e+01 1.357053176099999980e+01
9.616584798690000468e+01 3.211415528589999724e+01
9.616590800880000245e+01 3.469976556790000188e+01
9.616591000559999713e+01 1.597708969179999983e+01
9.616591399909999893e+01 3.013675900229999982e+01
9.616593998669999621e+01 1.357053176099999980e+01
9.616598600150000209e+01 4.863667467089999974e+01
9.616599199179999857e+01 2.383901134510000119e+01
9.616601598260000117e+01 6.261924951769999836e+01
9.616602599620000547e+01 3.293922144750000314e+01
9.616604000329999735e+01 3.870242953300000011e+01
9.616608399150000253e+01 3.013675900229999982e+01
9.616609200839999971e+01 3.211415528589999724e+01
9.616613000629999419e+01 1.248841137620000019e+01
9.616615000369999677e+01 1.577664546459999961e+01
9.616618198160000475e+01 2.244007930969999975e+01
9.616619798540000374e+01 2.502079213500000066e+01
9.616621398930000453e+01 2.720678980730000163e+01
9.616624000669999361e+01 7.777074055159999943e+01
9.616624599700000431e+01 2.720678980730000163e+01
9.616628199820000589e+01 1.690431120470000081e+01
9.616628599169999347e+01 3.553609554970000062e+01
9.616632398960000216e+01 2.383901134510000119e+01
9.616632598639999685e+01 2.137616284870000172e+01
9.616632997989999865e+01 1.170610385360000016e+01
9.616639798880000001e+01 2.687361006580000122e+01
9.616653999689999921e+01 3.013675900229999982e+01
9.616655200719999641e+01 2.244007930969999975e+01
9.616655999420000001e+01 3.597042479539999960e+01
9.616659000520000689e+01 1.834996683809999851e+01
9.616659799219999627e+01 1.804904529019999870e+01
9.616662198310000065e+01 1.834996683809999851e+01
9.616663998369999433e+01 1.357053176099999980e+01
9.616669800879999741e+01 2.502079213500000066e+01
9.616675999759999627e+01 8.061963440539999581e+00
9.616676998139999455e+01 1.379050209380000069e+01
9.616679200529999605e+01 1.739222971730000111e+01
9.616679799560000674e+01 6.126818727109999685e+01
9.616688200830000710e+01 2.137616284870000172e+01
9.616689598559999297e+01 2.687361006580000122e+01
9.616692999010000165e+01 1.930641132659999926e+01
9.616694799069999533e+01 2.687361006580000122e+01
9.616696599130000322e+01 2.901095900150000162e+01
9.616697999839999511e+01 3.397698195449999758e+01
9.616700398919999770e+01 1.597708969179999983e+01
9.616703200339999569e+01 2.560026316509999944e+01
9.616703599689999749e+01 1.710810943519999938e+01
9.616707599160000086e+01 1.690431120470000081e+01
9.616707798839999555e+01 3.439336867179999757e+01
9.616716799140000660e+01 1.577664546459999961e+01
9.616717800499999669e+01 1.710810943519999938e+01
9.616718599200000028e+01 3.092877678469999836e+01
9.616720399259999397e+01 1.044058236849999943e+01
9.616723400349999906e+01 5.530271364699999737e+01
9.616729998590000150e+01 3.293922144750000314e+01
9.616730400919999511e+01 9.552241388900000629e+00
9.616730600600000400e+01 1.970396059759999829e+01
9.616730999950000580e+01 1.577664546459999961e+01
9.616731798649999519e+01 2.353791898980000141e+01
9.616733998060000488e+01 1.192230631800000040e+01
9.616735798119999856e+01 2.502079213500000066e+01
9.616737800839999295e+01 2.353791898980000141e+01
9.616739398240000014e+01 4.782602443529999903e+01
9.616741198299999382e+01 2.106594304320000077e+01
9.616744199400000070e+01 1.357053176099999980e+01
9.616744998100000430e+01 4.692195304690000057e+01
9.616745400429999791e+01 7.481181468980000204e+01
9.616747799520000228e+01 2.502079213500000066e+01
9.616747999189999518e+01 2.383901134510000119e+01
9.616758599880000702e+01 3.211415528589999724e+01
9.616767799849999676e+01 2.000925384059999956e+01
9.616768598560000214e+01 3.439336867179999757e+01
9.616773399710000092e+01 2.527633653199999841e+01
9.616773399710000092e+01 2.502079213500000066e+01
9.616778400539999438e+01 1.930641132659999926e+01
9.616778600220000328e+01 2.106594304320000077e+01
9.616780400279999697e+01 1.379050209380000069e+01
9.616788998250000020e+01 7.196708774680000431e+01
